epoch,index,true,pred
1,205,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1,206,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,207,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,208,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,210,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,211,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,212,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,213,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,214,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,215,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,216,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
1,217,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,218,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
1,221,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
1,222,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,224,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,225,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,226,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,227,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,228,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1,229,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,230,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
1,231,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,232,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,233,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,234,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,235,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
1,236,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,237,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
1,240,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,241,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,242,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,243,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,244,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
1,245,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,246,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,248,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,250,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
1,251,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
1,252,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,253,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,254,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,255,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,256,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,257,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,259,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,260,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,261,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,262,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,264,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]"
1,265,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,266,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,267,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,268,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,269,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,270,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
1,271,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]"
1,272,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,274,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,275,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,276,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
1,277,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,278,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
1,279,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,280,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,281,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
1,283,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,285,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
1,286,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,287,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,288,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,289,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,290,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,291,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,292,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,293,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,294,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,295,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,296,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,297,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
1,298,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,299,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,300,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,301,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,302,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,303,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
1,304,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
1,306,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,307,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1,308,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,309,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,310,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,311,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,312,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
1,313,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,314,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
1,315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
1,316,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
1,317,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,318,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,319,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,320,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
1,321,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1,322,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,323,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,324,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,325,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,326,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,327,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
1,328,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,330,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,331,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,332,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,333,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1,334,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,335,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,337,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
1,338,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
1,339,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1,340,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
1,341,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,342,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
2,0,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2,2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
2,4,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2,5,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
2,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
2,7,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
2,10,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
2,12,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
2,14,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2,15,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
2,16,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
2,17,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
2,19,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
2,20,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
2,21,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,22,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,23,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
2,24,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2,27,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,28,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
2,29,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
2,30,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
2,31,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,32,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
2,35,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
2,36,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
2,37,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,38,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,39,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2,40,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2,41,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2,42,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2,43,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
2,44,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
2,47,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
2,48,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,49,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2,50,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,51,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
2,53,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
2,54,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
2,55,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,56,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
2,57,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
2,58,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
2,59,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
2,61,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,62,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
2,63,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2,64,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
2,65,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
2,66,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
2,67,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
2,68,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
2,69,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
2,70,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
